OPEID6,INSTNM,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT4_048_PUB,NPT4_3075_PUB,COSTT4_A,income_midpoints
1610.0,University of Hawaii at Manoa,7570.0,9115.0,12080.0,16029.0,18465.0,8151.0,10671.0,22185.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1612.0,Honolulu Community College,6076.0,6852.0,8323.0,8904.0,12683.0,6338.0,7499.0,12683.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1613.0,Kapiolani Community College,4935.0,4910.0,7197.0,9665.0,11262.0,4926.0,5890.0,11875.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1614.0,Kauai Community College,9360.0,9402.0,11715.0,12698.0,,9375.0,10503.0,17126.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
4549.0,Leeward Community College,5160.0,6035.0,7341.0,8624.0,12060.0,5496.0,6580.0,12573.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1615.0,University of Hawaii Maui College,8208.0,8903.0,10063.0,11148.0,14862.0,8464.0,9472.0,14862.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
21078.0,University of Hawaii-West Oahu,5044.0,6934.0,8532.0,11592.0,14702.0,5726.0,7816.0,15528.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
11220.0,Windward Community College,6360.0,6898.0,8955.0,13647.0,,6562.0,7678.0,15128.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1616.0,Boise State University,14611.0,12803.0,17695.0,19887.0,20834.0,13831.0,15657.0,23497.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
11133.0,College of Eastern Idaho,6151.0,7033.0,8539.0,10960.0,12511.0,6543.0,7635.0,13067.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1620.0,Idaho State University,14766.0,15347.0,17746.0,20252.0,20725.0,14982.0,16797.0,20725.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1626.0,University of Idaho,9789.0,11310.0,13517.0,16279.0,18948.0,10387.0,12493.0,22108.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1621.0,Lewis-Clark State College,8104.0,9548.0,11813.0,14934.0,15365.0,8853.0,10846.0,17295.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1623.0,North Idaho College,5276.0,7292.0,7524.0,9731.0,10683.0,6024.0,7400.0,11778.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1619.0,College of Southern Idaho,4702.0,4317.0,6384.0,9728.0,10554.0,4544.0,5384.0,12340.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1636.0,Southwestern Illinois College,5128.0,6233.0,8406.0,11582.0,11562.0,5459.0,7197.0,11885.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1638.0,Black Hawk College,4416.0,5153.0,7779.0,10082.0,10712.0,4680.0,6517.0,11481.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7265.0,Carl Sandburg College,309.0,1664.0,2248.0,3780.0,7057.0,844.0,1941.0,11440.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1694.0,Chicago State University,7532.0,4638.0,8541.0,5740.0,6944.0,6824.0,6239.0,21961.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1654.0,City Colleges of Chicago-Kennedy-King College,4900.0,5437.0,7029.0,6780.0,,5028.0,6056.0,11525.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1650.0,City Colleges of Chicago-Malcolm X College,3992.0,4297.0,5813.0,7231.0,,4069.0,4802.0,10277.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9767.0,City Colleges of Chicago-Olive-Harvey College,6125.0,7373.0,5965.0,12355.0,12355.0,6474.0,7102.0,12355.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1648.0,City Colleges of Chicago-Harry S Truman College,3510.0,3690.0,5219.0,8268.0,3162.0,3553.0,4361.0,10218.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1649.0,City Colleges of Chicago-Richard J Daley College,2519.0,3276.0,4943.0,3305.0,,2812.0,4008.0,9310.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1652.0,City Colleges of Chicago-Harold Washington College,2944.0,3900.0,6138.0,5469.0,9955.0,3226.0,4782.0,9955.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1655.0,City Colleges of Chicago-Wilbur Wright College,2620.0,3387.0,5459.0,7546.0,7014.0,2922.0,4124.0,9537.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1669.0,Danville Area Community College,3697.0,4535.0,7615.0,8853.0,10151.0,3967.0,6355.0,10151.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
6656.0,College of DuPage,1603.0,2750.0,7146.0,9074.0,10097.0,2000.0,4811.0,14057.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1674.0,Eastern Illinois University,9498.0,7854.0,12381.0,18148.0,19335.0,8866.0,9800.0,25334.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1675.0,Elgin Community College,3649.0,3659.0,5279.0,6600.0,8122.0,3653.0,4511.0,8671.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9145.0,Governors State University,8282.0,8142.0,8885.0,13957.0,14913.0,8239.0,8413.0,20901.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1681.0,Highland Community College,4752.0,4742.0,6248.0,7188.0,11650.0,4748.0,5344.0,11650.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1776.0,University of Illinois Chicago,8089.0,9617.0,12358.0,17747.0,23011.0,8696.0,10781.0,24375.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1775.0,University of Illinois Urbana-Champaign,3881.0,8562.0,11920.0,22833.0,28710.0,5853.0,10192.0,31636.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
6753.0,Illinois Central College,9479.0,9665.0,12634.0,14968.0,16094.0,9556.0,11282.0,16348.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1742.0,Olney Central College,4848.0,6449.0,7920.0,9144.0,7172.0,5306.0,7099.0,13005.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1692.0,Illinois State University,12904.0,13805.0,18239.0,24370.0,26478.0,13301.0,15827.0,32151.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1705.0,Illinois Valley Community College,4158.0,4880.0,8048.0,10304.0,11225.0,4387.0,6668.0,11225.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
8076.0,John A Logan College,4351.0,4871.0,6960.0,8283.0,,4509.0,5775.0,11937.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
12813.0,John Wood Community College,5824.0,6615.0,8290.0,8629.0,8995.0,6087.0,7346.0,12456.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1699.0,Joliet Junior College,2593.0,1875.0,4282.0,7347.0,7908.0,2315.0,2920.0,9151.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7690.0,Kankakee Community College,5074.0,4763.0,7523.0,11997.0,10146.0,4968.0,6057.0,11997.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1701.0,Kaskaskia College,4984.0,5361.0,7667.0,8630.0,10319.0,5134.0,6345.0,10792.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7684.0,Kishwaukee College,5759.0,7941.0,9625.0,8909.0,8893.0,6502.0,8783.0,13208.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7694.0,College of Lake County,5017.0,5134.0,7546.0,,9510.0,5068.0,6231.0,10503.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7644.0,Lake Land College,2662.0,3389.0,6355.0,9107.0,10165.0,2860.0,4787.0,10165.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
10020.0,Lewis and Clark Community College,2335.0,2324.0,5812.0,8051.0,8344.0,2332.0,4112.0,9222.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7170.0,Lincoln Land Community College,2077.0,2881.0,7317.0,9790.0,10118.0,2360.0,5181.0,10858.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7691.0,McHenry County College,6120.0,6130.0,8781.0,11415.0,12040.0,6124.0,7222.0,12040.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7692.0,Moraine Valley Community College,2374.0,11158.0,11158.0,,,2401.0,11158.0,11158.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1728.0,Morton College,6636.0,6792.0,9129.0,12052.0,13992.0,6698.0,7577.0,13992.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1737.0,Northern Illinois University,10974.0,11006.0,13204.0,17435.0,21060.0,10986.0,11904.0,26534.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1693.0,Northeastern Illinois University,9908.0,16046.0,17161.0,22438.0,,10754.0,16795.0,24517.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9896.0,Oakton Community College,5885.0,6214.0,8313.0,7786.0,11107.0,6007.0,6914.0,11107.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7118.0,Parkland College,8665.0,8134.0,11341.0,11645.0,13262.0,8634.0,9871.0,13462.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1640.0,Prairie State College,2625.0,2252.0,6677.0,3767.0,11770.0,2538.0,4232.0,14265.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7119.0,Rend Lake College,7570.0,9244.0,9232.0,10887.0,,8172.0,9239.0,15080.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
10879.0,Richland Community College,1971.0,3164.0,5021.0,5159.0,7882.0,2338.0,4093.0,9498.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1747.0,Rock Valley College,7270.0,5359.0,10498.0,11690.0,13512.0,6808.0,7745.0,14312.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9333.0,University of Illinois Springfield,8593.0,7369.0,12246.0,14937.0,17077.0,8173.0,9808.0,24287.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1752.0,Sauk Valley Community College,5939.0,7387.0,10303.0,12914.0,13321.0,6518.0,8899.0,14044.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7693.0,Shawnee Community College,3234.0,5194.0,6487.0,8790.0,,3849.0,5896.0,12588.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1757.0,Southeastern Illinois College,5677.0,6022.0,7753.0,10015.0,,5814.0,6823.0,12332.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1643.0,Spoon River College,5941.0,4034.0,7839.0,11989.0,10741.0,5403.0,6396.0,12651.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1758.0,Southern Illinois University-Carbondale,12260.0,12266.0,15793.0,21934.0,23874.0,12262.0,14055.0,28970.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1759.0,Southern Illinois University-Edwardsville,7472.0,8176.0,11380.0,18028.0,18906.0,7741.0,9821.0,24429.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1769.0,South Suburban College,2499.0,3010.0,5870.0,4370.0,,2692.0,3964.0,10751.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1773.0,Triton College,6111.0,6420.0,8277.0,10221.0,11388.0,6243.0,7241.0,11388.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
6931.0,Waubonsee Community College,1722.0,2223.0,7420.0,10136.0,10270.0,1859.0,5517.0,11045.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1780.0,Western Illinois University,10174.0,8991.0,11969.0,17203.0,18234.0,9800.0,10260.0,27039.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3961.0,William Rainey Harper College,4381.0,5702.0,8057.0,10243.0,11671.0,4950.0,6802.0,12186.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1786.0,Ball State University,7568.0,9972.0,14524.0,19610.0,21410.0,8501.0,12409.0,24478.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9917.0,Ivy Tech Community College,4594.0,5548.0,8567.0,11188.0,12580.0,4904.0,6862.0,13496.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1828.0,Purdue University Fort Wayne,7171.0,7609.0,11606.0,16075.0,16796.0,7366.0,9520.0,19050.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1813.0,Indiana University-Purdue University-Indianapolis,6000.0,7098.0,11606.0,18428.0,19487.0,6476.0,9389.0,21624.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1808.0,University of Southern Indiana,7752.0,9444.0,14860.0,17337.0,17631.0,8391.0,12272.0,20435.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1807.0,Indiana State University,8743.0,9497.0,14661.0,18479.0,19920.0,9047.0,11756.0,23136.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1814.0,Indiana University-Kokomo,2721.0,3169.0,8132.0,11848.0,12497.0,2909.0,5784.0,13332.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1816.0,Indiana University-South Bend,4498.0,5462.0,9380.0,13088.0,14019.0,4882.0,7714.0,15251.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1809.0,Indiana University-Bloomington,6874.0,7636.0,12849.0,21394.0,24388.0,7214.0,10356.0,27131.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1815.0,Indiana University-Northwest,3553.0,4216.0,7855.0,11312.0,13057.0,3739.0,6176.0,13597.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1817.0,Indiana University-Southeast,4601.0,5930.0,9692.0,12190.0,14135.0,5188.0,7416.0,14752.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1811.0,Indiana University-East,5430.0,6113.0,8394.0,13729.0,13509.0,5716.0,7147.0,15899.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1843.0,Vincennes University,5315.0,7290.0,10791.0,12883.0,13506.0,5916.0,9017.0,18809.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7120.0,Des Moines Area Community College,8071.0,8831.0,10656.0,13314.0,13736.0,8342.0,9791.0,14569.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1862.0,Ellsworth Community College,8334.0,8197.0,10513.0,12832.0,11988.0,8278.0,9386.0,16540.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
4075.0,Eastern Iowa Community College District,6436.0,7359.0,9734.0,12497.0,12916.0,6708.0,8716.0,12972.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
4595.0,Hawkeye Community College,9828.0,10122.0,12432.0,14513.0,14839.0,9927.0,11375.0,14839.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
8403.0,Indian Hills Community College,6012.0,5130.0,7887.0,10191.0,9554.0,5686.0,6411.0,13501.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1865.0,Iowa Central Community College,8238.0,8649.0,9828.0,11745.0,12545.0,8350.0,9238.0,15480.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1864.0,Iowa Lakes Community College,10338.0,10971.0,11892.0,14563.0,15196.0,10611.0,11432.0,18190.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1869.0,Iowa State University,7532.0,9230.0,12102.0,17262.0,20129.0,8293.0,11031.0,21932.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
4598.0,Iowa Western Community College,10067.0,9558.0,12136.0,13840.0,15039.0,9885.0,11093.0,17852.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1892.0,University of Iowa,13749.0,15525.0,19144.0,22674.0,23541.0,14616.0,17482.0,26358.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
4076.0,Kirkwood Community College,6510.0,7652.0,9643.0,11989.0,13167.0,6984.0,8706.0,14211.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1875.0,Marshalltown Community College,5696.0,4866.0,7196.0,9756.0,8634.0,5358.0,6141.0,12858.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1877.0,North Iowa Area Community College,2247.0,4033.0,6008.0,8096.0,8609.0,3008.0,5174.0,13853.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1890.0,University of Northern Iowa,10137.0,11583.0,14349.0,16504.0,16079.0,10733.0,13235.0,20969.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
4587.0,Northeast Iowa Community College,6417.0,5737.0,8640.0,11175.0,12361.0,6233.0,7332.0,15856.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
4600.0,Northwest Iowa Community College,9695.0,8654.0,10456.0,16625.0,16251.0,9220.0,9405.0,18118.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1848.0,Southeastern Community College,8170.0,9077.0,11129.0,14089.0,15092.0,8527.0,10180.0,15487.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1857.0,Southwestern Community College,6329.0,8101.0,9766.0,11520.0,13413.0,7053.0,9000.0,16606.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7316.0,Western Iowa Tech Community College,7984.0,6873.0,9656.0,11150.0,9880.0,7559.0,8404.0,14290.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1901.0,Allen County Community College,3997.0,4673.0,6112.0,10545.0,10060.0,4222.0,5531.0,12409.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
4608.0,Barton County Community College,9727.0,8898.0,9808.0,11968.0,11963.0,9489.0,9412.0,15559.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1906.0,Butler Community College,13282.0,12895.0,15257.0,17612.0,18289.0,13126.0,13840.0,18675.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1909.0,Cloud County Community College,8267.0,9549.0,10809.0,13587.0,12810.0,8756.0,10288.0,14945.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1910.0,Coffeyville Community College,2861.0,3739.0,6120.0,8268.0,8693.0,3212.0,4844.0,10476.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1911.0,Colby Community College,5341.0,5621.0,6618.0,9940.0,7562.0,5434.0,5970.0,12007.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1902.0,Cowley County Community College,6275.0,6581.0,9231.0,11179.0,11294.0,6383.0,7906.0,12569.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1913.0,Dodge City Community College,3850.0,4179.0,4222.0,8403.0,,4011.0,4190.0,11044.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1927.0,Emporia State University,10908.0,11563.0,14224.0,17265.0,16763.0,11223.0,12894.0,19376.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5264.0,Flint Hills Technical College,13151.0,13966.0,15321.0,19451.0,19004.0,13395.0,14791.0,20221.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1915.0,Fort Hays State University,9671.0,9972.0,12575.0,15522.0,16006.0,9779.0,11665.0,18598.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1916.0,Fort Scott Community College,3807.0,4060.0,6847.0,8973.0,10888.0,3874.0,5604.0,12331.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1919.0,Garden City Community College,3511.0,3965.0,5876.0,9508.0,10235.0,3699.0,4883.0,11152.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
10438.0,Haskell Indian Nations University,1604.0,2942.0,3852.0,8064.0,,2066.0,3317.0,9390.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1921.0,Highland Community College,6848.0,7985.0,11016.0,12657.0,12646.0,7179.0,9445.0,14550.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1923.0,Hutchinson Community College,4496.0,4531.0,7170.0,8744.0,9553.0,4508.0,5602.0,12638.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1924.0,Independence Community College,5653.0,5566.0,7460.0,9920.0,10268.0,5616.0,6370.0,12648.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
8244.0,Johnson County Community College,12195.0,13226.0,15089.0,17115.0,17825.0,12544.0,14083.0,18094.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1925.0,Kansas City Kansas Community College,15419.0,15881.0,16845.0,17322.0,,15553.0,16276.0,18670.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1948.0,University of Kansas,13722.0,14285.0,16259.0,20905.0,22171.0,13947.0,15400.0,24888.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1928.0,Kansas State University,12572.0,11754.0,15733.0,19716.0,21714.0,12214.0,14088.0,24923.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1949.0,Washburn Institute of Technology,11880.0,,,,,11880.0,,16109.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1930.0,Labette Community College,5676.0,5531.0,8481.0,9940.0,8559.0,5614.0,6742.0,12267.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5500.0,Manhattan Area Technical College,9371.0,11706.0,15025.0,16327.0,15563.0,10261.0,13628.0,18253.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1936.0,Neosho County Community College,7916.0,7190.0,9059.0,11618.0,11446.0,7685.0,8165.0,15471.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5265.0,North Central Kansas Technical College,14328.0,15065.0,16864.0,19753.0,19559.0,14662.0,16059.0,20183.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5267.0,Northwest Kansas Technical College,8161.0,6994.0,9989.0,15256.0,14762.0,7995.0,8491.0,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1926.0,Pittsburg State University,13659.0,14622.0,15893.0,17375.0,18311.0,13991.0,15347.0,19841.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1938.0,Pratt Community College,4089.0,5306.0,8688.0,9475.0,11889.0,4738.0,7185.0,15774.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5499.0,Salina Area Technical College,6595.0,7603.0,10531.0,10642.0,13188.0,6958.0,8884.0,13438.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
8228.0,Seward County Community College,7025.0,,,,,7025.0,,12963.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1949.0,Washburn University,8511.0,10882.0,12148.0,15417.0,15183.0,9298.0,11462.0,20321.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5498.0,Wichita State University-Campus of Applied Sciences and Technology,7083.0,8331.0,10909.0,14411.0,13708.0,7431.0,9742.0,14992.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1950.0,Wichita State University,9648.0,10609.0,12506.0,16757.0,18367.0,10008.0,11503.0,20964.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1990.0,Ashland Community and Technical College,4045.0,4365.0,6945.0,8954.0,11090.0,4106.0,5538.0,12465.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5271.0,Southcentral Kentucky Community and Technical College,5083.0,4767.0,6301.0,9711.0,11802.0,4974.0,5562.0,13187.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5244.0,Bluegrass Community and Technical College,4801.0,5085.0,6712.0,10206.0,10648.0,4884.0,5871.0,12437.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1963.0,Eastern Kentucky University,8403.0,7357.0,9896.0,13291.0,14314.0,8074.0,8693.0,21228.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1991.0,Elizabethtown Community and Technical College,3710.0,4170.0,6056.0,8708.0,10118.0,3843.0,5067.0,12591.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
6962.0,Hazard Community and Technical College,2855.0,3503.0,5679.0,6553.0,11587.0,2953.0,4470.0,11869.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1993.0,Henderson Community College,3842.0,5021.0,5706.0,8490.0,,4257.0,5257.0,12028.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1994.0,Hopkinsville Community College,5037.0,4822.0,6463.0,10265.0,12903.0,4962.0,5479.0,13178.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
6961.0,Jefferson Community and Technical College,5108.0,5644.0,7368.0,8318.0,11080.0,5257.0,6339.0,12981.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1968.0,Kentucky State University,10509.0,10485.0,14900.0,15324.0,16712.0,10501.0,11589.0,21223.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1989.0,University of Kentucky,10597.0,11156.0,13939.0,19294.0,22835.0,10788.0,12693.0,30635.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1999.0,University of Louisville,15470.0,15276.0,17760.0,22684.0,23520.0,15393.0,16410.0,29595.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9010.0,Madisonville Community College,3968.0,4993.0,6137.0,8967.0,10072.0,4238.0,5528.0,12614.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
6960.0,Maysville Community and Technical College,4014.0,3564.0,5775.0,8269.0,8945.0,3907.0,4397.0,11891.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1976.0,Morehead State University,8454.0,9066.0,11199.0,14813.0,14896.0,8647.0,10185.0,21837.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1977.0,Murray State University,8685.0,7474.0,11421.0,13893.0,15229.0,8323.0,9811.0,21641.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5273.0,Gateway Community and Technical College,5100.0,6252.0,8116.0,9314.0,11667.0,5425.0,7160.0,13362.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9275.0,Northern Kentucky University,466.0,2082.0,6219.0,10860.0,12744.0,1007.0,4385.0,18899.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1979.0,West Kentucky Community and Technical College,4938.0,5105.0,7274.0,9118.0,10565.0,4980.0,6084.0,12869.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1996.0,Big Sandy Community and Technical College,3450.0,4031.0,5742.0,7353.0,9936.0,3578.0,4753.0,12474.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1997.0,Somerset Community College,3845.0,3999.0,4889.0,7377.0,7302.0,3881.0,4396.0,11775.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1998.0,Southeast Kentucky Community & Technical College,3139.0,2703.0,4574.0,3287.0,,3057.0,3543.0,11904.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
2002.0,Western Kentucky University,11845.0,16978.0,15982.0,17876.0,18666.0,12160.0,16687.0,23211.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5489.0,Central Louisiana Technical Community College,6144.0,6385.0,6855.0,,,6150.0,6520.0,12076.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
20554.0,Bossier Parish Community College,9160.0,9678.0,12009.0,14546.0,14237.0,9237.0,10874.0,16056.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
